Purchase_ID,Buyer_ID,Mood,Emotion_Intensity,Product_Category,Product_Name,Brand,Amount,Discount(%),Payment_Mode,Purchase_Date,Purchase_Time,Device_Used
1519,1519,Happy,5,Beauty,Pizza,BrandA,4845,41,Debit Card,2029-02-27,0 days 23:39:38,Tablet
1520,1520,Happy,9,Food,Novel,BrandC,4934,38,UPI,2029-02-28,0 days 18:57:29,Tablet
1521,1521,Calm,9,Books,Pizza,BrandC,4879,,UPI,2029-03-01,0 days 17:23:55,Laptop
1522,1522,Calm,8,Food,Lipstick,BrandD,2473,16,Cash,2029-03-02,0 days 20:35:31,Mobile
1523,1523,Happy,8,Clothing,T-shirt,BrandC,640,0,Credit Card,2029-03-03,0 days 22:01:55,Laptop
1524,1524,,4,Food,Laptop,BrandA,,44,Debit Card,2029-03-04,0 days 17:42:14,Tablet
1525,1525,Excited,4,Beauty,Lipstick,BrandC,1667,31,Credit Card,2029-03-05,0 days 03:22:44,Mobile
1526,1526,Sad,2,Food,T-shirt,BrandB,,18,Debit Card,2029-03-06,0 days 14:46:24,Mobile
1527,1527,Calm,4,Books,Laptop,BrandA,1013,,UPI,2029-03-07,0 days 18:38:02,Tablet
1528,1528,Excited,4,Electronics,Novel,BrandD,4541,30,Cash,2029-03-08,0 days 09:49:34,Tablet
1529,1529,Excited,6,Clothing,Pizza,BrandB,,17,UPI,2029-03-09,0 days 21:51:49,Laptop
1530,1530,Angry,3,Beauty,Laptop,BrandB,1930,13,Credit Card,2029-03-10,0 days 08:13:00,Laptop
1531,1531,Excited,2,Books,Novel,BrandB,2174,,Cash,2029-03-11,0 days 15:46:32,Tablet
1532,1532,Calm,8,Clothing,T-shirt,BrandA,749,13,Cash,2029-03-12,0 days 06:28:38,Tablet
1533,1533,Excited,2,Food,Laptop,BrandA,2137,23,Credit Card,2029-03-13,0 days 04:03:47,Laptop
1534,1534,Calm,8,Clothing,Novel,BrandD,403,4,Debit Card,2029-03-14,0 days 19:53:34,Mobile
1535,1535,Calm,7,Electronics,T-shirt,BrandC,4646,,Cash,2029-03-15,0 days 10:01:31,Mobile
1536,1536,Happy,3,Clothing,Lipstick,BrandC,4614,4,Debit Card,2029-03-16,0 days 20:31:42,Mobile
1537,1537,Angry,6,Clothing,Pizza,BrandC,3788,12,Debit Card,2029-03-17,0 days 04:00:44,Laptop
1538,1538,,6,Food,Novel,BrandC,2736,15,Debit Card,2029-03-18,0 days 11:04:33,Tablet
1539,1539,Happy,5,,Lipstick,BrandB,306,14,Cash,2029-03-19,0 days 04:55:47,Mobile
1540,1540,Sad,8,,T-shirt,BrandA,4011,30,UPI,2029-03-20,0 days 02:33:49,Tablet
1541,1541,Calm,5,Food,Laptop,BrandC,2901,4,Cash,2029-03-21,0 days 22:44:00,Laptop
1542,1542,Happy,7,Clothing,Pizza,BrandB,4097,20,UPI,2029-03-22,0 days 18:47:06,Laptop
1543,1543,Excited,6,Electronics,T-shirt,BrandA,2419,,Cash,2029-03-23,0 days 16:03:24,Tablet
1544,1544,Excited,7,Food,Novel,BrandA,4136,22,UPI,2029-03-24,0 days 13:23:49,Tablet
1545,1545,Sad,9,Beauty,Pizza,BrandA,4290,37,UPI,2029-03-25,0 days 08:59:28,Tablet
1546,1546,Calm,3,Beauty,Lipstick,BrandB,1157,28,Cash,2029-03-26,0 days 03:02:24,Tablet
1547,1547,Sad,7,Clothing,Pizza,BrandC,2775,12,Debit Card,2029-03-27,0 days 08:49:12,Mobile
1548,1548,Angry,3,Food,Lipstick,BrandA,2567,31,Debit Card,2029-03-28,0 days 09:08:36,Tablet
1549,1549,,2,Food,T-shirt,BrandB,1260,,UPI,2029-03-29,0 days 05:46:57,Mobile
1550,1550,Happy,7,Beauty,Laptop,BrandA,2746,,Credit Card,2029-03-30,0 days 19:37:14,Laptop
1551,1551,Happy,4,Food,Pizza,BrandD,3936,26,Credit Card,2029-03-31,0 days 00:18:53,Mobile
1552,1552,,1,Clothing,Laptop,BrandD,3966,33,Cash,2029-04-01,0 days 15:45:07,Tablet
1553,1553,Excited,6,Electronics,Laptop,BrandB,1872,44,Cash,2029-04-02,0 days 07:57:50,Mobile
1554,1554,Calm,6,Clothing,Pizza,BrandC,601,,Cash,2029-04-03,0 days 15:19:22,Laptop
1555,1555,Excited,6,Food,Pizza,BrandC,801,32,Credit Card,2029-04-04,0 days 13:15:24,Tablet
1556,1556,Excited,2,Clothing,Laptop,BrandA,3199,3,Debit Card,2029-04-05,0 days 14:40:37,Laptop
1557,1557,Happy,1,Books,Novel,BrandC,4513,17,Cash,2029-04-06,0 days 09:59:34,Laptop
1558,1558,Excited,3,Books,Novel,BrandC,4481,5,Cash,2029-04-07,0 days 00:18:29,Tablet
1559,1559,Happy,2,Food,Pizza,BrandD,3652,,Debit Card,2029-04-08,0 days 07:59:15,Mobile
1560,1560,Calm,6,Food,Laptop,BrandB,3834,,UPI,2029-04-09,0 days 06:53:22,Laptop
1561,1561,Angry,6,Electronics,Laptop,BrandD,487,26,Cash,2029-04-10,0 days 17:59:31,Tablet
1562,1562,Happy,5,Clothing,T-shirt,BrandB,287,25,Credit Card,2029-04-11,0 days 12:11:39,Laptop
1563,1563,Sad,5,Electronics,Laptop,BrandA,2405,19,Credit Card,2029-04-12,0 days 11:39:32,Mobile
1564,1564,,9,Food,Novel,BrandD,3167,12,Cash,2029-04-13,0 days 19:04:02,Laptop
1565,1565,Calm,5,Food,T-shirt,BrandB,4450,27,Credit Card,2029-04-14,0 days 10:11:44,Laptop
1566,1566,Angry,6,Beauty,Novel,BrandC,3734,33,Debit Card,2029-04-15,0 days 20:53:14,Laptop
1567,1567,Happy,4,Electronics,Lipstick,BrandB,419,48,UPI,2029-04-16,0 days 22:44:36,Laptop
1568,1568,Calm,1,Food,Pizza,BrandC,1682,,UPI,2029-04-17,0 days 20:33:17,Mobile
1569,1569,,4,Books,Lipstick,BrandA,3438,9,Cash,2029-04-18,0 days 14:42:38,Tablet
1570,1570,Happy,2,Beauty,Pizza,BrandC,521,29,Cash,2029-04-19,0 days 11:48:11,Laptop
1571,1571,Happy,3,Clothing,Novel,BrandB,2938,21,UPI,2029-04-20,0 days 02:21:35,Mobile
1572,1572,Calm,7,Beauty,Novel,BrandD,2036,4,UPI,2029-04-21,0 days 18:06:21,Laptop
1573,1573,,7,Clothing,Lipstick,BrandB,2759,43,Cash,2029-04-22,0 days 13:21:52,Laptop
1574,1574,Angry,1,Books,Pizza,BrandD,1768,49,Credit Card,2029-04-23,0 days 03:38:17,Laptop
1575,1575,Sad,8,Clothing,Pizza,BrandB,2522,8,Cash,2029-04-24,0 days 05:58:52,Mobile
1576,1576,Angry,7,Electronics,T-shirt,BrandB,4920,,Debit Card,2029-04-25,0 days 08:38:30,Laptop
1577,1577,,1,Clothing,Laptop,BrandA,3163,3,Cash,2029-04-26,0 days 13:29:03,Laptop
1578,1578,Happy,8,Clothing,T-shirt,BrandC,552,,Cash,2029-04-27,0 days 14:11:24,Tablet
1579,1579,Calm,2,Beauty,Novel,BrandB,1228,0,Cash,2029-04-28,0 days 11:18:22,Mobile
1580,1580,Happy,8,Books,Lipstick,BrandD,4770,33,Cash,2029-04-29,0 days 17:19:08,Tablet
1581,1581,Sad,3,Clothing,Pizza,BrandC,2209,40,Cash,2029-04-30,0 days 06:51:57,Tablet
1582,1582,Angry,7,Electronics,T-shirt,BrandA,1127,25,Cash,2029-05-01,0 days 15:32:21,Tablet
1583,1583,Sad,6,Beauty,Lipstick,BrandC,229,17,Credit Card,2029-05-02,0 days 23:01:07,Tablet
1584,1584,Calm,5,Books,Lipstick,BrandB,2740,15,Cash,2029-05-03,0 days 17:01:35,Laptop
1585,1585,Calm,2,,Laptop,BrandD,,22,UPI,2029-05-04,0 days 12:00:52,Tablet
1586,1586,Excited,2,,Pizza,BrandD,694,,Cash,2029-05-05,0 days 13:51:57,Mobile
1587,1587,Sad,1,Electronics,Lipstick,BrandC,4683,35,Credit Card,2029-05-06,0 days 05:56:39,Laptop
1588,1588,Happy,9,Beauty,Pizza,BrandD,1072,,Debit Card,2029-05-07,0 days 00:41:36,Tablet
1589,1589,Sad,8,Beauty,T-shirt,BrandB,1034,1,UPI,2029-05-08,0 days 08:36:25,Tablet
1590,1590,Angry,8,Electronics,Lipstick,BrandD,,43,Cash,2029-05-09,0 days 23:44:42,Mobile
1591,1591,Calm,1,Books,Lipstick,BrandD,829,4,Cash,2029-05-10,0 days 05:57:14,Mobile
1592,1592,Calm,5,Clothing,T-shirt,BrandD,3186,28,UPI,2029-05-11,0 days 10:36:18,Tablet
1593,1593,Sad,6,Electronics,Pizza,BrandB,229,3,Cash,2029-05-12,0 days 09:15:10,Tablet
1594,1594,Sad,2,Beauty,Pizza,BrandA,3982,46,Credit Card,2029-05-13,0 days 21:13:27,Tablet
1595,1595,Sad,5,Electronics,Lipstick,BrandD,1006,34,Cash,2029-05-14,0 days 03:43:10,Tablet
1596,1596,Angry,6,Books,T-shirt,BrandA,2168,21,Debit Card,2029-05-15,0 days 21:18:02,Tablet
1597,1597,Angry,9,Food,Novel,BrandC,3668,48,Credit Card,2029-05-16,0 days 13:29:37,Mobile
1598,1598,Happy,1,Food,Pizza,BrandC,3780,7,Cash,2029-05-17,0 days 14:25:33,Mobile
1599,1599,Sad,3,Clothing,Novel,BrandB,2160,43,Debit Card,2029-05-18,0 days 04:17:59,Laptop
1600,1600,Happy,9,Clothing,Lipstick,BrandB,4539,20,UPI,2029-05-19,0 days 21:18:39,Laptop
1601,1601,Excited,1,Books,Novel,BrandB,420,7,Credit Card,2029-05-20,0 days 23:28:52,Mobile
1602,1602,Angry,1,Clothing,Novel,BrandB,1543,4,Cash,2029-05-21,0 days 07:50:24,Laptop
1603,1603,Calm,1,Food,Pizza,BrandA,4826,20,Cash,2029-05-22,0 days 13:59:11,Tablet
1604,1604,Excited,7,Books,Lipstick,BrandB,2462,26,UPI,2029-05-23,0 days 21:04:05,Laptop
1605,1605,,5,Books,Novel,BrandA,2614,37,UPI,2029-05-24,0 days 04:29:33,Tablet
1606,1606,Excited,6,Books,Pizza,BrandD,2361,4,Credit Card,2029-05-25,0 days 21:13:28,Tablet
1607,1607,Happy,8,Electronics,Novel,BrandD,4320,20,Credit Card,2029-05-26,0 days 11:03:20,Laptop
1608,1608,Happy,2,Clothing,Pizza,BrandC,3181,7,Credit Card,2029-05-27,0 days 07:37:04,Laptop
1609,1609,Angry,2,Beauty,Lipstick,BrandC,1057,21,Cash,2029-05-28,0 days 06:18:27,Tablet
1610,1610,,3,Food,T-shirt,BrandA,972,17,Cash,2029-05-29,0 days 19:30:24,Mobile
1611,1611,Excited,3,Clothing,Pizza,BrandB,2692,3,Credit Card,2029-05-30,0 days 03:34:14,Laptop
1612,1612,Sad,3,Food,Pizza,BrandC,219,3,Cash,2029-05-31,0 days 01:01:21,Laptop
1613,1613,,4,Clothing,Novel,BrandA,1005,36,UPI,2029-06-01,0 days 06:00:13,Mobile
1614,1614,Angry,3,Beauty,Lipstick,BrandC,1580,14,Debit Card,2029-06-02,0 days 05:31:19,Laptop
1615,1615,Calm,2,Food,Laptop,BrandB,2375,37,Cash,2029-06-03,0 days 01:41:18,Tablet
1616,1616,Sad,9,Beauty,Laptop,BrandA,2605,26,Credit Card,2029-06-04,0 days 12:37:41,Mobile
1617,1617,Angry,6,Food,T-shirt,BrandC,3563,20,Cash,2029-06-05,0 days 14:31:54,Mobile
1618,1618,Angry,3,Electronics,Lipstick,BrandB,3626,47,UPI,2029-06-06,0 days 07:45:41,Tablet
1619,1619,Calm,9,Electronics,Pizza,BrandA,1080,45,Credit Card,2029-06-07,0 days 00:23:36,Tablet
1620,1620,Sad,4,Food,Laptop,BrandA,3308,45,Debit Card,2029-06-08,0 days 23:37:08,Tablet
1621,1621,Sad,4,Food,T-shirt,BrandA,1533,47,Credit Card,2029-06-09,0 days 07:03:45,Mobile
1622,1622,Sad,8,Beauty,Lipstick,BrandD,1884,3,Credit Card,2029-06-10,0 days 02:21:47,Tablet
1623,1623,Happy,7,Books,T-shirt,BrandA,3164,10,Credit Card,2029-06-11,0 days 16:49:47,Laptop
1624,1624,Sad,7,Food,Laptop,BrandC,1805,18,Cash,2029-06-12,0 days 03:46:13,Laptop
1625,1625,Excited,7,Clothing,Novel,BrandA,2757,18,Debit Card,2029-06-13,0 days 16:20:51,Tablet
1626,1626,Happy,5,Clothing,Novel,BrandA,643,26,UPI,2029-06-14,0 days 07:58:18,Laptop
1627,1627,Happy,7,Clothing,Lipstick,BrandA,2242,39,Cash,2029-06-15,0 days 11:47:58,Laptop
1628,1628,Happy,4,Electronics,T-shirt,BrandA,978,41,Debit Card,2029-06-16,0 days 17:04:54,Mobile
1629,1629,Happy,8,Beauty,Pizza,BrandA,3359,,Debit Card,2029-06-17,0 days 05:05:18,Tablet
1630,1630,,9,Electronics,Laptop,BrandD,,4,Cash,2029-06-18,0 days 10:45:19,Laptop
1631,1631,Excited,3,Clothing,Novel,BrandB,4140,47,Credit Card,2029-06-19,0 days 19:24:40,Tablet
1632,1632,Calm,7,Food,Novel,BrandD,620,,Debit Card,2029-06-20,0 days 20:58:49,Tablet
1633,1633,Sad,9,Clothing,T-shirt,BrandC,2051,2,UPI,2029-06-21,0 days 10:51:42,Laptop
1634,1634,Happy,1,Food,Novel,BrandB,2308,25,Cash,2029-06-22,0 days 05:16:46,Laptop
1635,1635,Calm,2,Beauty,T-shirt,BrandC,,9,Debit Card,2029-06-23,0 days 02:30:48,Mobile
1636,1636,Angry,7,Books,Laptop,BrandA,4196,23,UPI,2029-06-24,0 days 06:05:49,Mobile
1637,1637,Calm,2,Food,T-shirt,BrandC,1558,28,UPI,2029-06-25,0 days 21:00:04,Mobile
1638,1638,Happy,7,Electronics,Novel,BrandD,4110,44,UPI,2029-06-26,0 days 04:58:29,Laptop
1639,1639,Excited,1,Clothing,T-shirt,BrandD,2826,6,UPI,2029-06-27,0 days 08:42:15,Mobile
1640,1640,Calm,3,Clothing,Novel,BrandA,2887,43,Cash,2029-06-28,0 days 09:29:44,Tablet
1641,1641,Happy,5,Clothing,Lipstick,BrandA,4406,22,UPI,2029-06-29,0 days 16:53:43,Mobile
1642,1642,Happy,6,Food,Novel,BrandB,690,45,Cash,2029-06-30,0 days 17:00:15,Mobile
1643,1643,Sad,9,Beauty,Novel,BrandD,1495,26,UPI,2029-07-01,0 days 18:42:10,Mobile
1644,1644,Sad,9,Food,Novel,BrandD,2281,41,UPI,2029-07-02,0 days 07:40:41,Tablet
1645,1645,Excited,3,Electronics,Lipstick,BrandB,3571,8,Cash,2029-07-03,0 days 18:57:36,Tablet
1646,1646,,8,Clothing,Pizza,BrandD,2372,43,Credit Card,2029-07-04,0 days 01:53:46,Laptop
1647,1647,,4,Food,Novel,BrandB,3374,2,Debit Card,2029-07-05,0 days 10:59:23,Mobile
1648,1648,Angry,7,Clothing,Pizza,BrandD,4264,,Debit Card,2029-07-06,0 days 14:40:28,Tablet
1649,1649,Angry,6,Electronics,Laptop,BrandC,3953,5,Cash,2029-07-07,0 days 01:46:09,Tablet
1650,1650,Sad,8,Books,T-shirt,BrandC,4029,37,UPI,2029-07-08,0 days 11:28:32,Tablet
1651,1651,Angry,6,Books,Pizza,BrandB,2149,20,Cash,2029-07-09,0 days 01:37:06,Laptop
1652,1652,Calm,4,Books,Laptop,BrandB,3580,18,UPI,2029-07-10,0 days 00:36:32,Laptop
1653,1653,Calm,2,Clothing,T-shirt,BrandA,611,24,Cash,2029-07-11,0 days 05:32:00,Laptop
1654,1654,Calm,7,Food,Novel,BrandD,1622,38,Debit Card,2029-07-12,0 days 06:34:43,Mobile
1655,1655,Angry,4,Clothing,Novel,BrandC,3181,3,Cash,2029-07-13,0 days 07:08:12,Tablet
1656,1656,Calm,9,Beauty,Novel,BrandA,1876,21,Debit Card,2029-07-14,0 days 22:54:13,Laptop
1657,1657,Excited,9,Food,Lipstick,BrandD,1846,4,Debit Card,2029-07-15,0 days 02:36:49,Laptop
1658,1658,Happy,7,Electronics,Lipstick,BrandC,,0,Debit Card,2029-07-16,0 days 22:31:05,Tablet
1659,1659,Sad,5,Books,Lipstick,BrandD,4159,49,Cash,2029-07-17,0 days 04:06:35,Tablet
1660,1660,Excited,3,Food,Lipstick,BrandB,1439,16,Credit Card,2029-07-18,0 days 21:18:36,Mobile
1661,1661,Calm,3,Food,Laptop,BrandC,802,8,Cash,2029-07-19,0 days 16:32:52,Mobile
1662,1662,Happy,9,Books,Laptop,BrandC,2137,8,Cash,2029-07-20,0 days 06:02:15,Mobile
1663,1663,Sad,9,Electronics,Novel,BrandA,225,23,Credit Card,2029-07-21,0 days 23:18:19,Laptop
1664,1664,Excited,4,Clothing,T-shirt,BrandD,4879,9,Credit Card,2029-07-22,0 days 23:19:56,Laptop
1665,1665,Sad,1,Clothing,Lipstick,BrandB,,19,Debit Card,2029-07-23,0 days 12:13:56,Tablet
1666,1666,Angry,5,Food,T-shirt,BrandB,579,16,UPI,2029-07-24,0 days 21:01:12,Mobile
1667,1667,Calm,8,Books,Laptop,BrandD,,12,UPI,2029-07-25,0 days 14:49:47,Tablet
1668,1668,Excited,4,Beauty,Lipstick,BrandD,4664,,Debit Card,2029-07-26,0 days 21:20:27,Mobile
1669,1669,Excited,4,Electronics,Laptop,BrandB,3382,35,Cash,2029-07-27,0 days 21:41:25,Mobile
1670,1670,Happy,9,Clothing,Laptop,BrandD,3947,22,UPI,2029-07-28,0 days 03:20:21,Mobile
1671,1671,Happy,9,Electronics,Pizza,BrandA,2456,26,Cash,2029-07-29,0 days 19:20:50,Mobile
1672,1672,Happy,7,Electronics,Laptop,BrandD,4127,17,Credit Card,2029-07-30,0 days 18:55:20,Tablet
1673,1673,Sad,8,Electronics,Novel,BrandA,,17,Credit Card,2029-07-31,0 days 02:42:20,Tablet
1674,1674,Calm,4,Books,Laptop,BrandA,,,Debit Card,2029-08-01,0 days 23:46:19,Laptop
1675,1675,Sad,8,Books,Lipstick,BrandD,474,2,Cash,2029-08-02,0 days 15:25:54,Mobile
1676,1676,Calm,6,Books,Novel,BrandC,3641,6,Debit Card,2029-08-03,0 days 03:41:59,Tablet
1677,1677,,3,Food,Laptop,BrandC,2469,14,UPI,2029-08-04,0 days 23:59:51,Mobile
1678,1678,Sad,7,,Novel,BrandA,3308,29,UPI,2029-08-05,0 days 01:27:22,Mobile
1679,1679,Sad,3,Food,Laptop,BrandD,3122,8,UPI,2029-08-06,0 days 12:49:29,Laptop
1680,1680,,7,Clothing,Novel,BrandA,,40,Cash,2029-08-07,0 days 17:41:51,Laptop
1681,1681,Angry,5,Clothing,T-shirt,BrandD,2070,26,Debit Card,2029-08-08,0 days 08:10:07,Tablet
1682,1682,Calm,4,Clothing,Pizza,BrandD,4213,35,Debit Card,2029-08-09,0 days 14:51:44,Tablet
1683,1683,Calm,3,Clothing,Novel,BrandB,310,17,UPI,2029-08-10,0 days 22:19:46,Laptop
1684,1684,Sad,8,Clothing,Lipstick,BrandC,1955,30,Debit Card,2029-08-11,0 days 05:55:12,Tablet
1685,1685,Angry,4,Books,Pizza,BrandC,1567,16,Credit Card,2029-08-12,0 days 22:07:10,Tablet
1686,1686,Sad,8,Beauty,Pizza,BrandB,1728,5,Credit Card,2029-08-13,0 days 03:36:28,Laptop
1687,1687,Calm,3,Books,Laptop,BrandB,751,38,Credit Card,2029-08-14,0 days 21:52:14,Mobile
1688,1688,Excited,9,Beauty,Novel,BrandB,333,24,Credit Card,2029-08-15,0 days 18:23:54,Mobile
1689,1689,Angry,6,Books,Pizza,BrandA,3111,41,Debit Card,2029-08-16,0 days 18:19:33,Laptop
1690,1690,Angry,5,Clothing,Lipstick,BrandA,2213,41,Credit Card,2029-08-17,0 days 04:26:35,Mobile
1691,1691,Sad,5,Electronics,Lipstick,BrandA,3462,37,Credit Card,2029-08-18,0 days 02:44:36,Mobile
1692,1692,Excited,3,Beauty,Lipstick,BrandA,1260,37,Credit Card,2029-08-19,0 days 05:08:57,Laptop
1693,1693,Calm,2,Electronics,Laptop,BrandA,2707,30,Credit Card,2029-08-20,0 days 21:47:18,Tablet
1694,1694,Happy,6,Clothing,T-shirt,BrandC,2222,28,Credit Card,2029-08-21,0 days 15:19:20,Laptop
1695,1695,Calm,1,Beauty,Novel,BrandC,2386,39,Cash,2029-08-22,0 days 01:27:58,Laptop
1696,1696,Calm,7,Electronics,Pizza,BrandD,2865,8,Cash,2029-08-23,0 days 09:22:07,Mobile
1697,1697,Excited,5,Books,Novel,BrandC,3370,0,Credit Card,2029-08-24,0 days 02:47:11,Laptop
1698,1698,Angry,4,Clothing,Pizza,BrandB,2927,15,Credit Card,2029-08-25,0 days 17:25:45,Mobile
1699,1699,Calm,9,Books,Laptop,BrandC,3535,37,Debit Card,2029-08-26,0 days 23:55:40,Laptop
1700,1700,Angry,1,Books,Novel,BrandB,2846,22,Credit Card,2029-08-27,0 days 20:40:42,Tablet
1701,1701,Excited,4,Clothing,Laptop,BrandC,795,,UPI,2029-08-28,0 days 22:10:34,Mobile
1702,1702,Excited,3,Beauty,Laptop,BrandA,4306,46,Cash,2029-08-29,0 days 14:24:26,Laptop
1703,1703,Sad,6,Food,Novel,BrandC,2574,11,Credit Card,2029-08-30,0 days 18:34:43,Mobile
1704,1704,Happy,5,Food,Novel,BrandD,3621,9,Cash,2029-08-31,0 days 19:35:44,Laptop
1705,1705,Excited,7,Clothing,Pizza,BrandA,2478,15,Credit Card,2029-09-01,0 days 15:20:37,Laptop
1706,1706,Excited,1,Food,Lipstick,BrandA,1364,46,UPI,2029-09-02,0 days 06:49:13,Laptop
1707,1707,Angry,5,Electronics,Laptop,BrandD,,42,Credit Card,2029-09-03,0 days 01:21:08,Mobile
1708,1708,Excited,2,Beauty,T-shirt,BrandC,4344,23,Cash,2029-09-04,0 days 01:06:00,Mobile
1709,1709,Calm,2,Books,Pizza,BrandC,650,38,Cash,2029-09-05,0 days 17:45:53,Tablet
1710,1710,Sad,2,Books,Pizza,BrandD,1998,7,Cash,2029-09-06,0 days 02:45:44,Tablet
1711,1711,Sad,9,Clothing,Lipstick,BrandA,4786,10,Debit Card,2029-09-07,0 days 18:54:01,Tablet
1712,1712,Calm,3,Books,Lipstick,BrandD,2092,40,Cash,2029-09-08,0 days 15:04:08,Tablet
1713,1713,Excited,4,Electronics,Laptop,BrandB,,25,Credit Card,2029-09-09,0 days 06:35:59,Laptop
1714,1714,Happy,5,Electronics,Pizza,BrandB,2422,6,UPI,2029-09-10,0 days 05:02:01,Mobile
1715,1715,,4,Clothing,Pizza,BrandC,,14,UPI,2029-09-11,0 days 12:32:09,Laptop
1716,1716,Sad,4,Books,T-shirt,BrandA,1484,14,Credit Card,2029-09-12,0 days 23:29:59,Mobile
1717,1717,Happy,5,Food,Laptop,BrandB,2727,47,Debit Card,2029-09-13,0 days 13:56:29,Mobile
1718,1718,Angry,9,Food,Laptop,BrandD,1957,2,Credit Card,2029-09-14,0 days 08:45:59,Laptop
1719,1719,Angry,9,Beauty,Lipstick,BrandC,422,15,Cash,2029-09-15,0 days 01:36:00,Laptop
1720,1720,Excited,6,Clothing,Laptop,BrandC,,14,Debit Card,2029-09-16,0 days 21:50:17,Mobile
1721,1721,Excited,3,Beauty,T-shirt,BrandA,1100,24,Credit Card,2029-09-17,0 days 09:12:06,Tablet
1722,1722,,6,Food,Laptop,BrandB,2565,32,Debit Card,2029-09-18,0 days 08:36:01,Tablet
1723,1723,Happy,4,Food,Novel,BrandC,4680,13,UPI,2029-09-19,0 days 09:24:04,Mobile
1724,1724,Excited,3,Food,Novel,BrandD,1809,23,Credit Card,2029-09-20,0 days 03:54:48,Laptop
1725,1725,Sad,6,Beauty,T-shirt,BrandB,,10,Credit Card,2029-09-21,0 days 02:00:36,Laptop
1726,1726,Angry,6,Clothing,Lipstick,BrandC,3490,,UPI,2029-09-22,0 days 15:16:07,Mobile
1727,1727,Happy,2,Electronics,Pizza,BrandC,1423,8,Debit Card,2029-09-23,0 days 14:17:34,Laptop
1728,1728,Sad,9,Electronics,Laptop,BrandB,2107,,UPI,2029-09-24,0 days 12:31:00,Mobile
1729,1729,Excited,8,Food,Lipstick,BrandB,1562,30,Debit Card,2029-09-25,0 days 11:49:24,Mobile
1730,1730,,6,Clothing,Lipstick,BrandA,2951,15,Credit Card,2029-09-26,0 days 09:24:03,Mobile
1731,1731,Happy,1,Clothing,Laptop,BrandD,4169,10,Debit Card,2029-09-27,0 days 05:40:32,Laptop
1732,1732,Calm,2,Books,Pizza,BrandA,1468,,Debit Card,2029-09-28,0 days 22:50:48,Tablet
1733,1733,Sad,4,Books,Laptop,BrandA,1431,16,Cash,2029-09-29,0 days 04:00:33,Mobile
1734,1734,Angry,7,Beauty,Pizza,BrandD,4268,48,Cash,2029-09-30,0 days 07:43:28,Laptop
1735,1735,Sad,9,Books,T-shirt,BrandD,1947,2,Cash,2029-10-01,0 days 10:04:05,Tablet
1736,1736,Angry,5,Beauty,Pizza,BrandA,2758,18,UPI,2029-10-02,0 days 23:02:02,Mobile
1737,1737,Sad,2,Electronics,Lipstick,BrandB,937,23,UPI,2029-10-03,0 days 17:17:02,Tablet
1738,1738,Happy,1,Food,T-shirt,BrandD,4636,46,Cash,2029-10-04,0 days 06:55:02,Laptop
1739,1739,,1,Clothing,Novel,BrandA,,41,Credit Card,2029-10-05,0 days 04:05:02,Tablet
1740,1740,,5,Electronics,T-shirt,BrandB,2151,7,Credit Card,2029-10-06,0 days 17:50:11,Tablet
1741,1741,Sad,7,Electronics,Pizza,BrandC,1981,48,Credit Card,2029-10-07,0 days 12:16:25,Laptop
1742,1742,Sad,9,Beauty,T-shirt,BrandB,729,35,UPI,2029-10-08,0 days 12:41:47,Mobile
1743,1743,Calm,9,Food,T-shirt,BrandA,4329,,Debit Card,2029-10-09,0 days 23:25:00,Laptop
1744,1744,Excited,8,Beauty,Novel,BrandD,4618,1,UPI,2029-10-10,0 days 20:37:02,Laptop
1745,1745,Sad,1,Electronics,Pizza,BrandB,1404,22,Cash,2029-10-11,0 days 00:40:16,Mobile
1746,1746,Sad,5,Clothing,Lipstick,BrandB,2186,,Debit Card,2029-10-12,0 days 09:04:31,Mobile
1747,1747,Sad,6,Books,T-shirt,BrandB,546,29,Credit Card,2029-10-13,0 days 18:47:58,Laptop
1748,1748,,6,Beauty,Laptop,BrandD,1415,24,UPI,2029-10-14,0 days 23:41:48,Mobile
1749,1749,,4,Electronics,Lipstick,BrandD,2968,6,UPI,2029-10-15,0 days 00:03:27,Mobile
1750,1750,,1,Books,T-shirt,BrandB,,27,Cash,2029-10-16,0 days 21:13:02,Laptop
1751,1751,Excited,3,Books,Lipstick,BrandB,2925,40,Credit Card,2029-10-17,0 days 14:06:30,Laptop
1752,1752,,4,Electronics,Laptop,BrandA,3251,49,UPI,2029-10-18,0 days 05:58:31,Laptop
1753,1753,Angry,4,Food,Lipstick,BrandD,332,16,UPI,2029-10-19,0 days 06:51:51,Laptop
1754,1754,Excited,4,Electronics,Lipstick,BrandB,1570,,Debit Card,2029-10-20,0 days 13:20:14,Tablet
1755,1755,Excited,5,Clothing,Laptop,BrandD,2296,0,UPI,2029-10-21,0 days 07:09:06,Tablet
1756,1756,Happy,9,Books,Laptop,BrandD,1287,26,Debit Card,2029-10-22,0 days 01:40:24,Mobile
1757,1757,Angry,4,Clothing,Laptop,BrandD,1847,43,UPI,2029-10-23,0 days 08:26:32,Tablet
1758,1758,Calm,9,Beauty,Novel,BrandA,2091,35,Credit Card,2029-10-24,0 days 12:22:11,Tablet
1759,1759,Sad,9,Books,Laptop,BrandC,1920,48,Cash,2029-10-25,0 days 06:19:19,Tablet
1760,1760,Sad,1,Food,Lipstick,BrandD,4202,6,Credit Card,2029-10-26,0 days 17:06:26,Mobile
